id, question_id,user_id,answer_id,created_at,updated_at,score
4649,320,62,1350,10/19/19 16:37,37:19.8,1
4650,319,62,1343,10/19/19 16:37,41:11.3,1
4651,318,62,1341,10/19/19 16:41,42:20.6,1
4652,317,62,1336,10/19/19 16:42,42:52.1,1
4653,316,62,1331,10/19/19 16:43,43:10.0,1
4654,315,62,1328,10/19/19 16:43,45:54.7,1
4655,315,62,1328,10/19/19 16:46,46:02.8,1
4656,314,62,1323,10/19/19 16:47,47:55.0,1
4657,313,62,1321,10/19/19 16:48,48:27.0,1
4658,312,62,1316,10/19/19 16:48,48:38.0,1
4659,311,62,1311,10/19/19 16:48,50:58.2,1
4660,310,62,1310,10/19/19 16:51,52:24.2,0
4661,310,62,1307,10/19/19 16:52,52:37.1,0
4662,310,62,1308,10/19/19 16:52,52:46.6,1
4663,309,62,1305,10/19/19 16:53,53:16.2,1
4664,308,62,1299,10/19/19 16:53,53:38.4,1
4665,200,55,867,10/19/19 22:41,46:28.0,1
4666,201,55,872,10/19/19 22:46,47:48.6,1
4667,202,55,877,10/19/19 22:47,49:07.4,1
4668,203,55,881,10/19/19 22:49,49:43.3,1
4669,204,55,884,10/19/19 22:49,50:46.7,1
4670,205,55,889,10/19/19 22:50,51:06.6,1
4671,206,55,893,10/19/19 22:51,51:48.5,1
4672,207,55,895,10/19/19 22:51,54:15.0,1
4673,208,55,899,10/19/19 22:54,54:59.5,1
4674,209,55,904,10/19/19 22:55,55:32.1,0
4675,209,55,903,10/19/19 22:55,56:40.6,1
4676,210,55,909,10/19/19 22:56,59:57.2,1
4677,211,55,914,10/19/19 23:00,00:39.6,1
4678,212,55,918,10/19/19 23:00,02:29.5,1
4679,213,55,922,10/19/19 23:02,03:27.2,1
4680,214,55,926,10/19/19 23:03,05:11.3,1
4681,161,55,717,10/19/19 23:06,08:03.6,1
4682,139,55,629,10/19/19 23:08,08:56.4,1
4683,217,55,938,10/19/19 23:13,15:24.2,0
4684,217,55,937,10/19/19 23:15,15:47.5,1
4685,218,55,942,10/19/19 23:15,16:08.3,1
4686,272,55,1156,10/19/19 23:16,16:18.5,1
4687,273,55,1160,10/19/19 23:16,16:40.6,1
4688,274,55,1165,10/19/19 23:16,17:03.4,1
4689,275,55,1169,10/19/19 23:17,18:04.8,1
4690,276,55,1174,10/19/19 23:18,18:58.5,1
4691,278,55,1182,10/19/19 23:19,19:36.5,1
4692,279,55,1184,10/19/19 23:19,19:50.5,1
4693,280,55,1188,10/19/19 23:19,21:58.4,0
4694,280,55,1187,10/19/19 23:22,22:34.3,1
4695,281,55,1193,10/19/19 23:22,24:04.1,1
4696,282,55,1197,10/19/19 23:24,24:30.4,0
4697,282,55,1196,10/19/19 23:24,25:19.8,1
4698,283,55,1202,10/19/19 23:25,25:45.1,1
4699,284,55,1203,10/19/19 23:25,26:49.4,1
4700,277,55,1177,10/19/19 23:27,27:41.4,1
4701,287,55,1215,10/19/19 23:27,28:12.5,1
4702,288,55,1221,10/19/19 23:28,29:15.7,1
4703,289,55,1224,10/19/19 23:29,30:26.5,1
4704,290,55,1227,10/19/19 23:30,31:11.1,1
4705,291,55,1233,10/19/19 23:31,32:16.7,1
4706,292,55,1236,10/19/19 23:32,33:01.3,1
4707,293,55,1241,10/19/19 23:33,33:29.9,1
4708,294,55,1243,10/19/19 23:33,34:22.7,1
4709,296,55,1254,10/19/19 23:34,35:23.5,1
4710,295,55,1248,10/19/19 23:35,36:02.8,1
4711,297,55,1257,10/19/19 23:36,37:30.0,1
4712,298,55,1261,10/19/19 23:37,37:57.5,1
4713,299,55,1263,10/19/19 23:38,38:43.2,1
4714,300,55,1269,10/19/19 23:39,40:08.8,1
4715,301,55,1273,10/19/19 23:40,40:57.9,1
4716,302,55,1278,10/19/19 23:41,41:41.0,1
4717,303,55,1281,10/19/19 23:41,42:01.9,1
4718,304,55,1284,10/19/19 23:42,42:21.1,1
4719,305,55,1290,10/19/19 23:42,42:47.5,1
4720,306,55,1294,10/19/19 23:42,43:00.1,1
4721,307,55,1297,10/19/19 23:43,43:22.6,1
4722,308,55,1299,10/19/19 23:43,43:51.4,1
4723,309,55,1305,10/19/19 23:43,44:28.6,1
4724,310,55,1308,10/19/19 23:44,45:44.0,1
4725,311,55,1311,10/19/19 23:45,47:33.6,1
4726,312,55,1316,10/19/19 23:47,47:49.7,1
4727,313,55,1321,10/19/19 23:47,48:02.9,1
4728,314,55,1323,10/19/19 23:48,48:46.0,1
4729,315,55,1328,10/19/19 23:48,49:26.1,1
4730,316,55,1331,10/19/19 23:49,50:12.6,1
4731,317,55,1336,10/19/19 23:50,50:39.3,1
4732,318,55,1341,10/19/19 23:50,50:54.2,1
4733,319,55,1343,10/19/19 23:50,52:18.0,1
4734,320,55,1350,10/19/19 23:52,52:33.8,1
4735,321,55,1352,10/19/19 23:52,53:05.6,1
4736,322,55,1356,10/19/19 23:53,53:46.5,1
4737,323,55,1362,10/19/19 23:53,54:29.8,1
4738,324,55,1364,10/19/19 23:54,55:57.2,1
4739,307,62,1298,10/20/19 13:12,13:20.7,0
4740,307,62,1297,10/20/19 13:13,13:40.1,1
4741,306,62,1294,10/20/19 13:13,14:05.8,1
4742,305,62,1288,10/20/19 13:14,14:35.3,0
4743,305,62,1289,10/20/19 13:14,14:41.8,0
4744,305,62,1287,10/20/19 13:14,14:47.7,0
4745,305,62,1290,10/20/19 13:14,14:53.8,1
4746,304,62,1284,10/20/19 13:15,15:17.5,1
4747,304,62,1284,10/20/19 13:15,15:26.0,1
4748,303,62,1282,10/20/19 13:15,15:56.7,0
4749,303,62,1280,10/20/19 13:16,16:18.2,0
4750,303,62,1281,10/20/19 13:16,16:25.7,1
4751,302,62,1275,10/20/19 13:16,16:51.4,0
4752,302,62,1278,10/20/19 13:16,17:13.8,1
4753,301,62,1272,10/20/19 13:18,19:41.0,0
4754,301,62,1273,10/20/19 13:19,19:59.6,1
4755,300,62,1270,10/20/19 13:22,22:58.3,0
4756,300,62,1267,10/20/19 13:23,23:06.5,0
4757,300,62,1269,10/20/19 13:23,23:14.4,1
4758,299,62,1266,10/20/19 13:23,24:27.2,0
4759,299,62,1263,10/20/19 13:24,24:39.5,1
4760,298,62,1262,10/20/19 13:24,24:57.3,0
4761,298,62,1259,10/20/19 13:25,25:04.3,0
4762,298,62,1260,10/20/19 13:25,25:10.8,0
4763,298,62,1261,10/20/19 13:25,25:19.0,1
4764,297,62,1257,10/20/19 13:25,26:01.5,1
4765,295,62,1250,10/20/19 13:27,28:01.0,0
4766,295,62,1248,10/20/19 13:28,28:23.0,1
4767,296,62,1251,10/20/19 13:33,33:36.3,0
4768,296,62,1252,10/20/19 13:33,33:52.9,0
4769,296,62,1253,10/20/19 13:33,34:01.8,0
4770,296,62,1254,10/20/19 13:33,34:10.3,1
4771,294,62,1245,10/20/19 13:34,34:35.7,0
4772,294,62,1243,10/20/19 13:34,34:50.8,1
4773,293,62,1241,10/20/19 13:35,35:29.0,1
4774,292,62,1238,10/20/19 13:36,37:00.9,0
4775,292,62,1236,10/20/19 13:37,37:09.5,1
4776,291,62,1231,10/20/19 13:37,38:04.5,0
4777,291,62,1233,10/20/19 13:38,38:21.2,1
4778,290,62,1227,10/20/19 13:38,38:42.1,1
4779,289,62,1223,10/20/19 13:38,38:59.9,0
4780,289,62,1224,10/20/19 13:39,39:11.0,1
4781,288,62,1221,10/20/19 13:39,39:42.6,1
4782,287,62,1215,10/20/19 13:39,39:58.6,1
4783,277,62,1177,10/20/19 13:40,40:27.7,1
4784,284,62,1203,10/20/19 13:40,40:56.1,1
4785,283,62,1202,10/20/19 13:41,41:08.2,1
4786,282,62,1196,10/20/19 13:41,41:39.4,1
4787,281,62,1194,10/20/19 13:41,42:09.4,0
4788,281,62,1191,10/20/19 13:42,42:15.8,0
4789,281,62,1192,10/20/19 13:42,42:21.4,0
4790,281,62,1193,10/20/19 13:42,42:28.1,1
4791,280,62,1189,10/20/19 13:42,42:48.5,0
4792,280,62,1188,10/20/19 13:42,43:02.7,0
4793,280,62,1187,10/20/19 13:42,43:09.4,1
4794,279,62,1184,10/20/19 13:43,43:24.8,1
4795,278,62,1182,10/20/19 13:43,43:58.1,1
4796,276,62,1174,10/20/19 13:44,44:17.7,1
4797,275,62,1170,10/20/19 13:44,44:46.1,0
4798,275,62,1169,10/20/19 13:44,45:07.4,1
4799,274,62,1165,10/20/19 13:45,45:29.6,1
4800,273,62,1160,10/20/19 13:45,45:53.0,1
4801,272,62,1156,10/20/19 13:46,46:13.3,1
4802,218,62,939,10/20/19 13:46,47:04.9,0
4803,218,62,942,10/20/19 13:47,47:13.5,1
4804,217,62,935,10/20/19 13:47,47:41.2,0
4805,217,62,937,10/20/19 13:47,47:50.5,1
4806,139,62,629,10/20/19 13:48,48:14.0,1
4807,161,62,716,10/20/19 13:48,50:47.5,0
4808,161,62,718,10/20/19 13:50,50:52.3,0
4809,161,62,715,10/20/19 13:50,50:57.9,0
4810,161,62,717,10/20/19 13:50,51:04.4,1
4811,214,62,926,10/20/19 13:51,51:51.8,1
4812,213,62,922,10/20/19 13:52,52:08.7,1
4813,212,62,916,10/20/19 13:52,52:20.7,0
4814,212,62,915,10/20/19 13:52,52:25.8,0
4815,212,62,917,10/20/19 13:52,52:33.0,0
4816,212,62,918,10/20/19 13:52,52:38.1,1
4817,211,62,911,10/20/19 13:52,53:04.3,0
4818,211,62,913,10/20/19 13:53,53:13.7,0
4819,211,62,914,10/20/19 13:53,53:21.8,1
4820,210,62,910,10/20/19 13:53,53:40.1,0
4821,210,62,908,10/20/19 13:53,53:46.8,0
4822,210,62,909,10/20/19 13:53,53:56.5,1
4823,209,62,903,10/20/19 13:54,55:05.9,1
4824,208,62,902,10/20/19 13:55,55:27.6,0
4825,208,62,901,10/20/19 13:55,55:33.2,0
4826,208,62,899,10/20/19 13:55,55:38.7,1
4827,207,62,897,10/20/19 13:55,56:06.4,0
4828,207,62,898,10/20/19 13:56,56:17.0,0
4829,207,62,896,10/20/19 13:56,56:23.7,0
4830,207,62,895,10/20/19 13:56,56:29.1,1
4831,206,62,894,10/20/19 13:56,59:19.8,0
4832,206,62,893,10/20/19 13:59,59:40.0,1
4833,205,62,889,10/20/19 13:59,00:02.3,1
4834,204,62,884,10/20/19 14:00,00:25.9,1
4835,203,62,881,10/20/19 14:02,02:20.6,1
4836,202,62,877,10/20/19 14:02,11:35.3,1
4837,201,62,871,10/20/19 14:13,13:54.6,0
4838,201,62,872,10/20/19 14:13,14:08.7,1
4839,200,62,870,10/20/19 14:16,16:45.6,0
4840,200,62,869,10/20/19 14:16,16:53.1,0
4841,200,62,868,10/20/19 14:16,16:59.7,0
4842,200,62,867,10/20/19 14:16,17:05.8,1
4843,199,62,863,10/20/19 14:21,21:17.6,1
4844,198,62,862,10/20/19 14:23,23:43.5,1
4845,197,62,858,10/20/19 14:23,24:03.3,1
4846,196,62,851,10/20/19 14:24,24:30.5,1
4847,195,62,848,10/20/19 14:24,24:49.3,1
4848,194,62,845,10/20/19 14:25,25:13.8,1
4849,193,62,842,10/20/19 14:25,25:47.7,1
4850,192,62,837,10/20/19 14:25,26:02.4,0
4851,192,62,835,10/20/19 14:26,26:20.8,1
4852,191,62,833,10/20/19 14:26,26:40.3,1
4853,190,62,830,10/20/19 14:26,27:02.6,1
4854,189,62,825,10/20/19 14:27,27:29.6,1
4855,188,62,819,10/20/19 14:27,28:32.4,1
4856,181,62,796,10/20/19 14:28,29:00.4,1
4857,180,62,791,10/20/19 14:29,29:43.2,1
4858,177,62,779,10/20/19 14:30,30:22.8,1
4859,178,62,786,10/20/19 14:30,30:46.4,0
4860,178,62,783,10/20/19 14:30,30:53.4,1
4861,179,62,787,10/20/19 14:31,31:35.7,0
4862,179,62,788,10/20/19 14:31,31:41.2,1
4863,160,57,713,10/21/19 8:46,47:46.8,1
4864,164,57,727,10/21/19 8:47,48:37.3,1
4865,101,57,479,10/21/19 8:48,49:34.7,1
4866,102,57,484,10/21/19 8:51,51:46.4,1
4867,103,57,488,10/21/19 8:52,53:15.2,1
4868,104,57,494,10/21/19 8:56,56:33.7,1
4869,105,57,495,10/21/19 8:56,57:24.8,1
4870,108,57,508,10/21/19 8:57,58:00.3,1
4871,106,57,501,10/21/19 8:58,59:16.4,1
4872,125,57,571,10/21/19 8:59,00:51.5,0
4873,135,57,612,10/21/19 9:01,02:22.8,1
4874,136,57,616,10/21/19 9:02,03:45.1,1
4875,137,57,620,10/21/19 9:03,04:42.8,1
4876,138,57,624,10/21/19 9:07,07:49.8,1
4877,140,57,632,10/21/19 9:11,12:28.8,1
4878,141,57,637,10/21/19 9:12,13:32.8,1
4879,142,57,641,10/21/19 9:14,14:50.9,1
4880,143,57,643,10/21/19 9:14,15:44.0,1
4881,151,57,676,10/21/19 9:17,18:26.7,1
4882,152,57,681,10/21/19 9:18,19:26.5,1
4883,144,57,649,10/21/19 9:21,21:38.9,1
4884,145,57,652,10/21/19 9:21,22:33.9,1
4885,146,57,656,10/21/19 9:23,23:56.9,1
4886,147,57,662,10/21/19 9:24,24:47.8,1
4887,149,24,668,10/21/19 9:46,46:22.6,1
4888,150,24,672,10/21/19 9:46,46:38.2,1
4889,151,24,676,10/21/19 9:46,47:10.3,1
4890,152,24,681,10/21/19 9:47,48:05.3,1
4891,153,24,683,10/21/19 9:48,48:45.8,0
4892,153,24,685,10/21/19 9:48,49:01.0,1
4893,154,24,687,10/21/19 9:49,49:50.3,1
4894,165,24,731,10/21/19 9:50,50:32.3,0
4895,165,24,734,10/21/19 9:50,50:42.6,1
4896,166,24,737,10/21/19 9:50,51:21.4,1
4897,167,24,739,10/21/19 9:51,51:43.0,1
4898,168,24,746,10/21/19 9:51,52:17.9,0
4899,168,24,745,10/21/19 9:52,52:50.4,1
4900,169,24,747,10/21/19 9:52,53:11.1,1
4901,110,24,511,10/21/19 9:53,54:16.4,1
4902,111,24,518,10/21/19 9:54,54:29.4,1
4903,112,24,519,10/21/19 9:54,54:55.0,1
4904,113,24,526,10/21/19 9:54,55:39.6,0
4905,113,24,523,10/21/19 9:55,55:58.5,0
4906,114,24,528,10/21/19 9:56,56:52.3,0
4907,114,24,530,10/21/19 9:56,57:18.8,1
4908,115,24,532,10/21/19 9:57,58:09.1,1
4909,126,24,576,10/21/19 9:58,59:15.9,0
4910,126,24,578,10/21/19 9:59,59:25.5,1
4911,127,24,581,10/21/19 9:59,00:06.6,0
4912,127,24,580,10/21/19 10:00,00:15.6,1
4913,128,24,586,10/21/19 10:00,00:51.7,1
4914,129,24,590,10/21/19 10:00,01:18.9,1
4915,155,24,691,10/21/19 10:01,01:37.6,1
4916,171,24,756,10/21/19 10:01,02:05.7,1
4917,172,24,759,10/21/19 10:02,02:42.4,0
4918,172,24,760,10/21/19 10:02,02:54.0,1
4919,173,24,765,10/21/19 10:02,03:06.6,1
4920,174,24,767,10/21/19 10:03,03:24.2,1
4921,175,24,772,10/21/19 10:03,03:40.9,1
4922,170,24,754,10/21/19 10:03,04:02.9,0
4923,170,24,752,10/21/19 10:04,04:19.8,1
4924,176,24,776,10/21/19 10:04,04:46.8,1
4925,177,24,779,10/21/19 10:04,05:15.3,1
4926,178,24,783,10/21/19 10:05,05:59.4,1
4927,179,24,788,10/21/19 10:06,06:30.6,1
4928,180,24,791,10/21/19 10:06,06:52.2,1
4929,181,24,795,10/21/19 10:07,07:43.4,0
4930,181,24,797,10/21/19 10:07,07:51.9,0
4931,188,24,819,10/21/19 10:08,08:18.3,1
4932,189,24,825,10/21/19 10:08,08:35.4,1
4933,190,24,830,10/21/19 10:08,09:10.6,1
4934,191,24,833,10/21/19 10:09,09:23.2,1
4935,192,24,837,10/21/19 10:09,10:07.8,0
4936,192,24,835,10/21/19 10:10,10:31.7,1
4937,193,24,842,10/21/19 10:10,10:59.1,1
4938,194,24,845,10/21/19 10:11,11:18.9,1
4939,195,24,848,10/21/19 10:11,11:36.7,1
4940,196,24,852,10/21/19 10:11,12:03.9,0
4941,196,24,851,10/21/19 10:12,12:49.9,1
4942,197,24,855,10/21/19 10:12,13:28.1,0
4943,197,24,856,10/21/19 10:13,14:07.0,0
4944,198,24,862,10/21/19 10:14,14:27.5,1
4945,199,24,866,10/21/19 10:14,15:28.6,0
4946,199,24,864,10/21/19 10:15,15:45.7,0
4947,200,24,870,10/21/19 10:15,17:16.9,0
4948,200,24,867,10/21/19 10:17,18:26.3,1
4949,201,24,871,10/21/19 10:18,19:06.1,0
4950,201,24,872,10/21/19 10:19,19:17.8,1
4951,202,24,877,10/21/19 10:19,20:06.6,1
4952,203,24,880,10/21/19 10:20,20:39.1,0
4953,203,24,881,10/21/19 10:20,20:50.5,1
4954,204,24,884,10/21/19 10:20,21:15.5,1
4955,205,24,889,10/21/19 10:21,21:37.4,1
4956,206,24,893,10/21/19 10:21,22:15.4,1
4957,207,24,897,10/21/19 10:22,23:51.1,0
4958,207,24,896,10/21/19 10:23,24:12.9,0
4959,208,24,902,10/21/19 10:24,26:10.4,0
4960,208,24,901,10/21/19 10:26,26:49.1,0
4961,209,24,903,10/21/19 10:26,27:44.5,1
4962,210,24,910,10/21/19 10:28,28:39.4,0
4963,210,24,909,10/21/19 10:28,29:14.6,1
4964,211,24,914,10/21/19 10:29,31:03.8,1
4965,212,24,918,10/21/19 10:31,32:37.2,1
4966,213,24,919,10/21/19 10:32,33:52.0,0
4967,213,24,922,10/21/19 10:33,34:10.1,1
4968,214,24,926,10/21/19 10:34,35:00.8,1
4969,161,24,717,10/21/19 10:35,35:19.5,1
4970,139,24,627,10/21/19 10:35,35:43.7,0
4971,139,24,629,10/21/19 10:35,36:13.8,1
4972,217,24,937,10/21/19 10:36,37:02.5,1
4973,218,24,942,10/21/19 10:37,37:30.2,1
4974,272,24,1156,10/21/19 10:37,37:45.2,1
4975,273,24,1160,10/21/19 10:37,38:11.5,1
4976,274,24,1165,10/21/19 10:38,38:37.7,1
4977,275,24,1168,10/21/19 10:38,39:19.0,0
4978,275,24,1170,10/21/19 10:39,39:40.1,0
4979,276,24,1174,10/21/19 10:39,40:07.2,1
4980,278,24,1182,10/21/19 10:40,40:19.4,1
4981,279,24,1184,10/21/19 10:40,40:54.5,1
4982,280,24,1189,10/21/19 10:41,41:18.5,0
4983,280,24,1190,10/21/19 10:41,41:53.6,0
4984,281,24,1193,10/21/19 10:41,42:22.1,1
4985,282,24,1198,10/21/19 10:42,42:59.4,0
4986,282,24,1197,10/21/19 10:43,43:06.3,0
4987,283,24,1199,10/21/19 10:43,43:55.4,0
4988,283,24,1202,10/21/19 10:43,44:01.9,1
4989,284,24,1203,10/21/19 10:44,44:22.7,1
4990,277,24,1175,10/21/19 10:44,45:15.8,0
4991,277,24,1177,10/21/19 10:45,46:01.9,1
4992,287,24,1215,10/21/19 10:46,46:41.8,1
4993,288,24,1221,10/21/19 10:46,47:10.5,1
4994,289,24,1223,10/21/19 10:47,48:30.8,0
4995,289,24,1224,10/21/19 10:48,49:28.2,1
4996,290,24,1227,10/21/19 10:49,50:05.8,1
4997,291,24,1234,10/21/19 10:50,51:02.0,0
4998,291,24,1233,10/21/19 10:51,52:26.3,1
4999,1,35,4,10/21/19 10:53,53:30.0,0
5000,1,35,1,10/21/19 10:53,53:35.6,1
5001,292,24,1236,10/21/19 10:52,54:04.1,1
5002,2,35,5,10/21/19 10:53,54:08.4,0
5003,2,62,6,10/21/19 10:53,54:09.8,0
5004,2,35,7,10/21/19 10:54,54:17.2,0
5005,2,35,8,10/21/19 10:54,54:23.3,1
5006,2,62,8,10/21/19 10:54,54:25.1,1
5007,293,24,1240,10/21/19 10:54,54:38.0,0
5008,293,24,1241,10/21/19 10:54,54:51.1,1
5009,294,24,1246,10/21/19 10:54,55:33.2,0
5010,294,24,1243,10/21/19 10:55,55:51.1,1
5011,296,24,1251,10/21/19 10:55,56:05.3,0
5012,3,35,9,10/21/19 10:56,56:18.4,0
5013,3,35,11,10/21/19 10:56,56:23.5,0
5014,296,24,1252,10/21/19 10:56,56:27.7,0
5015,3,35,12,10/21/19 10:56,56:32.2,1
5016,295,24,1249,10/21/19 10:56,57:02.0,0
5017,295,24,1248,10/21/19 10:57,57:19.9,1
5018,297,24,1257,10/21/19 10:57,57:43.1,1
5019,5,35,20,10/21/19 10:57,57:46.1,0
5020,5,35,17,10/21/19 10:57,57:56.9,0
5021,5,35,18,10/21/19 10:57,58:03.7,1
5022,298,24,1261,10/21/19 10:57,58:15.4,1
5023,4,35,14,10/21/19 10:58,58:57.0,1
5024,299,24,1263,10/21/19 10:58,59:02.3,1
5025,6,35,22,10/21/19 10:59,59:30.5,1
5026,300,24,1269,10/21/19 10:59,59:41.4,1
5027,89,35,434,10/21/19 10:59,00:10.7,1
5028,301,24,1272,10/21/19 10:59,00:30.8,0
5029,301,24,1271,10/21/19 11:00,00:39.6,0
5030,90,35,437,10/21/19 11:01,01:31.0,0
5031,302,24,1278,10/21/19 11:00,01:37.1,1
5032,90,35,438,10/21/19 11:01,02:30.5,1
5033,91,35,441,10/21/19 11:02,02:50.0,0
5034,91,35,442,10/21/19 11:02,02:53.4,1
5035,303,24,1282,10/21/19 11:02,03:16.8,0
5036,156,35,698,10/21/19 11:03,03:21.5,0
5037,156,35,696,10/21/19 11:03,03:35.7,0
5038,303,24,1279,10/21/19 11:03,03:40.3,0
5039,156,35,697,10/21/19 11:03,03:46.4,1
5040,92,35,446,10/21/19 11:03,04:29.6,1
5041,304,24,1283,10/21/19 11:03,04:37.6,0
5042,93,35,449,10/21/19 11:04,05:14.0,1
5043,304,24,1284,10/21/19 11:04,05:19.0,1
5044,94,35,451,10/21/19 11:05,05:27.4,1
5045,305,24,1287,10/21/19 11:05,05:53.7,0
5046,305,24,1290,10/21/19 11:06,06:11.6,1
5047,306,24,1294,10/21/19 11:06,06:30.7,1
5048,95,35,455,10/21/19 11:06,06:49.3,0
5049,95,35,458,10/21/19 11:06,06:56.0,1
5050,307,24,1298,10/21/19 11:06,07:15.0,0
5051,307,24,1296,10/21/19 11:07,07:25.1,0
5052,116,35,,10/21/19 11:07,07:28.0,0
5053,308,24,1299,10/21/19 11:07,07:51.1,1
5054,116,35,,10/21/19 11:07,08:22.3,1
5055,309,24,1305,10/21/19 11:07,08:25.4,1
5056,310,24,1307,10/21/19 11:08,09:45.8,0
5057,310,24,1308,10/21/19 11:09,10:45.5,1
5058,311,24,1311,10/21/19 11:10,11:48.5,1
5059,117,35,539,10/21/19 11:08,12:07.0,1
5060,312,24,1316,10/21/19 11:11,12:27.8,1
5061,313,24,1321,10/21/19 11:12,12:39.4,1
5062,314,24,1323,10/21/19 11:12,13:21.4,1
5063,118,35,544,10/21/19 11:12,14:11.5,1
5064,315,24,1329,10/21/19 11:13,14:13.3,0
5065,119,35,549,10/21/19 11:14,14:30.7,1
5066,315,24,1330,10/21/19 11:14,14:32.3,0
5067,316,24,1332,10/21/19 11:14,15:12.7,0
5068,120,35,552,10/21/19 11:14,15:20.0,1
5069,316,24,1331,10/21/19 11:15,15:24.7,1
5070,317,24,1337,10/21/19 11:15,15:42.2,0
5071,130,35,592,10/21/19 11:15,15:49.2,1
5072,317,24,1338,10/21/19 11:15,15:52.6,0
5073,318,24,1341,10/21/19 11:16,16:13.9,1
5074,319,24,1343,10/21/19 11:16,16:56.0,1
5075,320,24,1350,10/21/19 11:17,17:09.4,1
5076,321,24,1352,10/21/19 11:17,17:24.5,1
5077,322,24,1357,10/21/19 11:17,17:50.3,0
5078,322,24,1355,10/21/19 11:17,17:59.3,0
5079,121,35,,10/21/19 11:16,18:14.8,1
5080,323,24,1362,10/21/19 11:18,18:39.9,1
5081,324,24,1364,10/21/19 11:18,19:18.6,1
5082,122,35,561,10/21/19 11:18,19:26.1,1
5083,131,35,596,10/21/19 11:19,20:04.8,1
5084,132,35,602,10/21/19 11:20,20:29.2,1
5085,133,35,603,10/21/19 11:20,20:52.4,1
5086,158,35,706,10/21/19 11:20,21:13.9,0
5087,158,35,705,10/21/19 11:21,21:30.4,1
5088,159,35,708,10/21/19 11:21,26:21.9,1
5089,160,35,713,10/21/19 11:26,27:33.2,1
5090,162,35,719,10/21/19 11:27,29:20.7,0
5091,162,35,719,10/21/19 11:29,30:03.0,0
5092,162,35,722,10/21/19 11:29,30:09.1,1
5093,157,35,701,10/21/19 11:30,30:41.1,1
5094,153,57,683,10/21/19 11:31,33:11.0,0
5095,163,35,724,10/21/19 11:32,33:26.6,0
5096,153,57,685,10/21/19 11:33,33:31.3,1
5097,163,35,725,10/21/19 11:33,34:23.9,1
5098,154,57,687,10/21/19 11:33,35:01.2,1
5099,164,35,727,10/21/19 11:34,35:32.8,1
5100,165,57,734,10/21/19 11:35,35:34.4,1
5101,166,57,737,10/21/19 11:35,35:59.6,1
5102,167,57,739,10/21/19 11:36,36:22.9,1
5103,285,35,1207,10/21/19 11:35,36:54.6,1
5104,168,57,745,10/21/19 11:36,37:13.1,1
5105,286,35,1214,10/21/19 11:37,37:34.3,1
5106,169,57,747,10/21/19 11:37,37:44.7,1
5107,96,35,460,10/21/19 11:37,38:59.3,1
5108,1,65,1,10/21/19 11:39,39:52.2,1
5109,111,57,518,10/21/19 11:39,39:57.0,1
5110,97,35,464,10/21/19 11:39,39:57.9,1
5111,3,65,9,10/21/19 11:40,40:29.3,0
5112,3,65,12,10/21/19 11:40,40:38.7,1
5113,98,35,469,10/21/19 11:40,40:44.4,0
5114,5,65,17,10/21/19 11:40,40:49.4,0
5115,98,35,467,10/21/19 11:40,40:49.9,0
5116,98,35,468,10/21/19 11:40,40:57.2,0
5117,98,35,470,10/21/19 11:40,41:03.0,1
5118,112,57,519,10/21/19 11:40,41:06.4,1
5119,5,65,18,10/21/19 11:40,41:42.4,1
5120,2,65,8,10/21/19 11:41,41:49.4,1
5121,99,35,472,10/21/19 11:41,41:54.9,1
5122,4,65,13,10/21/19 11:41,41:56.8,0
5123,4,65,14,10/21/19 11:41,42:03.3,1
5124,6,65,22,10/21/19 11:42,42:10.1,1
5125,89,65,435,10/21/19 11:42,42:34.4,0
5126,89,65,434,10/21/19 11:42,42:38.2,1
5127,90,65,438,10/21/19 11:42,42:46.1,1
5128,91,65,441,10/21/19 11:42,42:53.7,0
5129,91,65,442,10/21/19 11:42,42:57.7,1
5130,156,65,698,10/21/19 11:43,43:08.1,0
5131,156,65,698,10/21/19 11:43,43:14.7,0
5132,113,57,525,10/21/19 11:41,43:17.6,1
5133,92,65,443,10/21/19 11:43,43:28.4,0
5134,100,35,477,10/21/19 11:42,43:34.1,0
5135,92,65,445,10/21/19 11:43,43:36.3,0
5136,93,65,449,10/21/19 11:43,43:48.0,1
5137,100,35,478,10/21/19 11:43,43:57.9,1
5138,94,65,451,10/21/19 11:43,44:00.0,1
5139,101,35,482,10/21/19 11:44,44:33.6,0
5140,101,35,479,10/21/19 11:44,44:43.9,1
5141,95,65,458,10/21/19 11:44,45:50.9,1
5142,116,65,,10/21/19 11:46,46:21.6,0
5143,116,65,,10/21/19 11:46,46:31.0,0
5144,117,65,539,10/21/19 11:46,47:09.2,1
5145,118,65,544,10/21/19 11:47,47:26.7,1
5146,102,35,484,10/21/19 11:45,47:34.6,1
5147,119,65,549,10/21/19 11:47,47:36.8,1
5148,120,65,551,10/21/19 11:47,47:48.5,0
5149,103,35,488,10/21/19 11:47,48:04.3,1
5150,120,65,552,10/21/19 11:47,48:04.7,1
5151,130,65,592,10/21/19 11:48,48:41.0,1
5152,104,35,494,10/21/19 11:48,49:22.4,1
5153,121,65,,10/21/19 11:48,49:44.1,0
5154,121,65,,10/21/19 11:49,50:27.6,0
5155,122,65,561,10/21/19 11:50,50:52.3,1
5156,131,65,597,10/21/19 11:50,51:18.3,0
5157,131,65,596,10/21/19 11:51,51:40.6,1
5158,132,65,599,10/21/19 11:51,52:00.3,0
